Identity number	Search word	Text in German	Text in English	Meaning	Displayed meaning	Effective type	Write-protect entry for screens	Variable name	Header or table section?	Change-row EFOP	Insert-row-before-EFOP	Insert-row-after EFOP	Delete-row-before-EFOP	Delete-row-after-EFOP	Select-row EFOP	Move-rows-before EFOP	Move-row validation EFOP	Move-rows-to EFOP	Cancel screen EFOP	Exit screen EFOP	Enter screen EFOP	End of screen EFOP	Screen number	Screen validation EFOP	Footer	Button (after) EFOP	Button (before) EFOP	Exit field EFOP	Field filled EFOP	Field validation EFOP
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Dialogendeaktion	End of dialog action	A328	always read-only	iskmenueendeaktion	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Text für Rückfrage bei Abbruch	Text for query when cancelling	GL80	editable	isabbrfragetxt	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Infosystem-Stammsatz	Infosystem - Master Record	P65:1	always read-only	isisref	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Selektionsstring	Selection string	GL	editable	isselect	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Auswahlkriterien	Selection criteria	GL100	editable	isauswahl	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Stufe	Level	IP3	editable	isstufe	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Startbutton	Start button	BU3	editable	isbstart	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping	java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping			
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Datum, Uhrzeit	Date, time	GD19	editable	isstartzeit	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Beginn Reservefelder für Kopfteil	Start of user-defined fields for the header section	K1	Field hidden	itresstart06502	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Schriften einbetten	Embed fonts	BU3	editable	isbugenerate	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Schriften testen	Test fonts	BU3	editable	isbucheck	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Schriftdatei	Font file	DV	editable	isfontfile	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Schriftdatei kopieren	Copy font file	BU3	editable	isbuupload	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Sicherungsdatei einspielen	Import backup file	BU3	editable	isbuusecopy	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Sicherungsdateien löschen	Delete backup files	BU3	editable	isbudeletecopies	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	1. individuelle Sprache	1st individual language	GL20	editable	isspr1	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574					java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping		
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	2. individuelle Sprache	2nd individual language	GL20	editable	isspr2	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574					java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping		
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	3. individuelle Sprache	3rd individual language	GL20	editable	isspr3	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574					java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping		
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	1. individuelle Sprache	1st individual language	GL20	always read-only	isspr1desc	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	2. individuelle Sprache	2nd individual language	GL20	always read-only	isspr2desc	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	3. individuelle Sprache	3rd individual language	GL20	always read-only	isspr3desc	No			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Zeilen-ID	Row ID	TZN	always read-only	ittabnr	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Zeilen-ID	Row ID	IDZ65:2	always read-only	itzid	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Laufende Zeilennummer	Consecutive row number	I7	always read-only	itzn	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Drucken	Print	BU14	editable	itbudruck	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Drucken	Print	BU8	editable	itbudruck2	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Infosystem	Infosystem	BU14	editable	itbuinfosys	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Aktion auslösen	Trigger action	BU14	editable	itbuaktion	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Zeile markiert?	Row selected?	B	editable	itmarkiert	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Markierungsordnung	Selection order	I5	editable	itmarkierung	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Stufe innerhalb des Baums	Level within the tree	IP4	always read-only	istbaumstufe	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Status des Baumelementes	Status of tree element	A102	always read-only	istbaumstat	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Baum auf-/zuklappen	Expand/Collapse tree	BU3	editable	istbaumaufzu	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Bezeichnung des Baumelementes	Component description	GL254	always read-only	istbaumtext	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Tooltipp	Tooltip	GL254	always read-only	istbauminfo	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Symbol (Dateiname)	Symbol (File name)	DV1	always read-only	istbaumicon	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Symbol	Symbol	DVS1	always read-only	istbaumiconz	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Ist Menüeintrag ausführbar?	Can menu entry be executed?	B	always read-only	istmenuemoeglich	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Ist Menüeintrag eingeschaltet?	Has menu entry been activated?	B	always read-only	istmenuean	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Dialogendeaktion	End of dialog action	A328	always read-only	istmenueendeaktion	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Beginn Reservefelder für Tabellenteil	Start of user-defined fields for the table section	K1	Field hidden	ittresstart06502	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Status	Status	DVS1	always read-only	istimgstatus	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Schriftart	Font	GL80	editable	istfontname	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	PDF-Encoding	PDF encoding	GL80	always read-only	istpdfencoding	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Encoding auswählen	Select encoding	DVB1	editable	istbpdfencoding	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping				
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	PDF-Embedded	PDF embedded	B	editable	istpdfembedded	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Deutsch	German	B	editable	istde	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Englisch	English	B	editable	isten	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Französisch	French	B	editable	istfr	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Spanisch	Spanish	B	editable	istes	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Italienisch	Italian	B	editable	istit	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Polnisch	Polish	B	editable	istpl	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Russisch	Russian	B	editable	istru	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Ungarisch	Hungarian	B	editable	isthu	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Tschechisch	Czech	B	editable	istcs	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Türkisch	Turkish	B	editable	isttr	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Amerikanisches Englisch	American English	B	editable	istenus	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Rumänisch	Romanian	B	editable	istro	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Indonesisch	Indonesian	B	editable	istid	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Niederländisch	Dutch	B	editable	istnl	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Mazedonisch	Macedonian	B	editable	istmk	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Bulgarisch	Bulgarian	B	editable	istbg	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
10574	FONTSMAPPING	Schriftarten verwalten	Manage fonts	Serbisch	Serbian	B	editable	istsr	Yes			java:de.abas.erp.infosystem.st.fontsmapping.FontsMappingEventHandler@de.abas.erp.infosystem.st.fontsmapping									st/FONTSMAPPING.ME		10574							
